raceId,driverId,constructorId,grid,laps,top3
221,50,25,21,50,0
221,57,1,1,43,0
221,22,24,9,43,0
221,14,1,6,42,0
221,76,24,12,40,0
221,56,6,14,22,0
221,75,20,17,16,0
221,30,6,5,2,0
221,58,18,18,1,0
221,79,18,22,1,0
221,21,17,4,0,0
221,23,17,8,0,0
222,30,6,2,53,1
222,49,3,6,53,1
222,56,6,3,53,1
222,57,1,4,53,0
222,55,22,7,53,0
222,65,15,8,53,0
222,21,17,9,53,0
222,77,22,5,53,0
222,23,17,13,53,0
222,14,1,11,52,0
222,71,21,17,52,0
222,64,21,16,52,0
222,50,25,21,52,0
222,35,3,1,53,0
222,58,18,20,46,0
222,63,25,22,46,0
222,44,20,10,36,0
222,75,20,15,22,0
222,79,18,19,8,0
222,22,24,12,6,0
222,76,24,14,3,0
222,81,15,0,0,0
223,57,1,5,69,1
223,14,1,6,69,1
223,35,3,1,69,1
223,77,22,8,69,0
223,56,6,7,69,0
223,49,3,3,69,0
223,44,20,9,69,0
223,65,15,14,69,0
223,76,24,11,69,0
223,75,20,15,69,0
223,21,17,17,68,0
223,63,25,21,68,0
223,55,22,10,68,0
223,82,15,18,68,0
223,58,18,20,68,0
223,50,25,22,68,0
223,79,18,19,68,0
223,30,6,2,47,0
223,71,21,4,47,0
223,23,17,16,44,0
223,22,24,12,30,0
223,64,21,13,11,0
224,71,3,2,58,1
224,35,3,1,58,1
224,56,6,3,58,1
224,77,22,7,58,0
224,57,1,5,58,0
224,63,25,10,57,0
224,44,27,11,57,0
224,49,15,9,57,0
224,73,29,18,56,0
224,64,27,20,56,0
224,79,25,15,55,0
224,83,18,17,42,0
224,30,6,4,32,0
224,21,18,16,32,0
224,22,17,8,29,0
224,14,1,13,24,0
224,50,29,12,15,0
224,55,22,6,9,0
224,84,17,19,1,0
224,65,15,14,0,0
224,69,28,21,0,0
224,85,28,22,0,0
225,71,3,1,71,1
225,55,22,5,71,1
225,30,6,4,70,1
225,57,1,7,70,0
225,63,25,11,70,0
225,44,27,15,70,0
225,56,6,10,70,0
225,64,27,22,69,0
225,79,25,16,69,0
225,83,18,18,68,0
225,69,28,19,67,0
225,84,17,6,64,0
225,22,17,2,59,0
225,49,15,9,36,0
225,14,1,14,29,0
225,65,15,12,28,0
225,35,3,3,26,0
225,77,22,8,26,0
225,85,28,20,26,0
225,73,29,17,24,0
225,50,29,13,19,0
225,58,18,21,0,0
226,71,3,1,72,1
226,35,3,3,72,1
226,55,22,4,72,1
226,22,17,6,72,0
226,56,6,10,72,0
226,50,29,7,72,0
226,14,1,9,72,0
226,44,27,12,72,0
226,65,15,17,71,0
226,85,28,22,69,0
226,77,22,5,56,0
226,30,6,2,46,0
226,83,18,19,39,0
226,63,25,16,36,0
226,84,17,15,34,0
226,58,18,14,33,0
226,49,15,11,32,0
226,64,27,18,29,0
226,79,25,13,28,0
226,73,29,20,24,0
226,69,28,21,24,0
226,57,1,8,19,0
227,35,3,2,67,1
227,30,6,3,67,1
227,14,1,6,67,1
227,71,3,1,67,0
227,22,17,5,67,0
227,84,17,11,67,0
227,65,15,12,67,0
227,57,1,9,67,0
227,77,22,8,67,0
227,64,27,17,66,0
227,73,29,20,65,0
227,83,18,19,65,0
227,21,18,18,65,0
227,63,25,14,66,0
227,79,25,16,65,0
227,49,15,10,59,0
227,50,29,13,38,0
227,44,27,15,6,0
227,56,6,7,6,0
227,55,22,4,1,0
227,85,28,21,0,0
227,69,28,22,0,0
228,71,3,2,63,1
228,30,6,1,63,1
228,77,22,7,63,1
228,56,6,6,63,0
228,22,17,9,63,0
228,55,22,5,62,0
228,64,27,17,62,0
228,57,1,11,61,0
228,83,18,18,61,0
228,69,28,21,59,0
228,35,3,3,57,0
228,44,27,13,54,0
228,79,25,16,45,0
228,14,1,4,44,0
228,73,29,20,40,0
228,50,29,14,38,0
228,84,17,12,36,0
228,49,15,10,32,0
228,21,18,19,30,0
228,65,15,15,25,0
228,63,25,8,23,0
228,85,28,22,0,0
229,44,27,14,75,1
229,14,1,5,75,1
229,65,15,13,75,1
229,49,15,9,74,0
229,63,25,11,70,0
229,57,1,8,70,0
229,56,6,7,68,0
229,35,3,10,66,0
229,55,22,3,60,0
229,69,28,21,60,0
229,71,3,2,40,0
229,84,17,16,30,0
229,77,22,4,9,0
229,64,27,17,5,0
229,73,29,20,3,0
229,79,25,15,2,0
229,30,6,1,0,0
229,22,17,6,0,0
229,83,18,19,0,0
229,21,18,18,0,0
229,50,29,12,0,0
229,85,28,22,0,0
230,30,6,3,65,1
230,55,22,4,65,1
230,35,3,2,65,1
230,49,15,11,64,0
230,57,1,10,64,0
230,64,27,17,63,0
230,50,29,13,47,0
230,22,17,7,45,0
230,77,22,5,44,0
230,65,15,9,20,0
230,84,17,15,17,0
230,63,25,12,16,0
230,71,3,1,10,0
230,79,25,16,8,0
230,56,6,6,1,0
230,44,27,8,1,0
230,21,18,19,1,0
230,14,1,14,0,0
230,73,29,20,0,0
230,83,18,18,0,0
230,69,28,21,0,0
230,85,28,22,0,0
231,71,3,1,69,1
231,35,3,2,69,1
231,55,22,4,69,1
231,14,1,10,69,0
231,57,1,6,68,0
231,84,17,9,68,0
231,65,15,15,68,0
231,21,18,16,67,0
231,83,18,19,44,0
231,69,28,20,44,0
231,77,22,7,42,0
231,30,6,3,41,0
231,44,27,11,39,0
231,63,25,14,39,0
231,64,27,18,38,0
231,22,17,8,22,0
231,85,28,22,22,0
231,49,15,12,19,0
231,50,29,13,10,0
231,73,29,21,6,0
231,79,25,17,6,0
231,56,6,5,1,0
232,71,3,2,72,1
232,35,3,6,72,1
232,55,22,3,72,1
232,77,22,4,72,0
232,57,1,5,72,0
232,14,1,7,71,0
232,44,27,9,71,0
232,84,17,8,71,0
232,22,17,10,71,0
232,63,25,13,70,0
232,73,29,19,69,0
232,83,18,18,69,0
232,65,15,16,70,0
232,49,15,12,56,0
232,79,25,14,33,0
232,69,28,20,29,0
232,64,27,11,28,0
232,50,29,15,10,0
232,56,6,22,5,0
232,21,18,17,2,0
232,85,28,21,2,0
232,30,6,1,0,0
233,35,3,2,61,1
233,77,22,7,61,1
233,57,1,4,61,1
233,22,17,6,61,0
233,14,1,9,61,0
233,84,17,8,60,0
233,63,25,14,60,0
233,49,15,11,60,0
233,65,15,13,60,0
233,50,29,15,60,0
233,21,18,18,59,0
233,55,22,5,44,0
233,44,27,16,40,0
233,64,27,17,38,0
233,71,3,1,26,0
233,83,18,19,21,0
233,73,29,20,13,0
233,79,25,12,12,0
233,56,6,10,5,0
233,30,6,3,3,0
233,85,28,21,0,0
233,69,28,22,0,0
234,71,3,1,45,1
234,55,22,5,45,1
234,35,3,6,45,1
234,30,6,3,45,0
234,14,1,7,45,0
234,22,17,9,45,0
234,44,27,12,45,0
234,49,15,13,44,0
234,63,25,15,44,0
234,84,17,10,44,0
234,73,29,19,44,0
234,83,18,18,43,0
234,77,22,2,42,0
234,56,6,8,34,0
234,65,15,14,25,0
234,64,27,11,19,0
234,79,25,16,19,0
234,57,1,4,13,0
234,50,29,17,0,0
234,86,18,0,0,0
235,35,3,3,77,1
235,71,3,2,77,1
235,55,22,5,77,1
235,57,1,7,76,0
235,44,27,11,76,0
235,22,17,13,75,0
235,79,25,14,74,0
235,73,29,18,74,0
235,30,6,1,70,0
235,86,18,20,69,0
235,77,22,6,64,0
235,49,15,10,50,0
235,65,15,8,35,0
235,56,6,4,31,0
235,83,18,19,24,0
235,14,1,9,23,0
235,50,29,17,10,0
235,84,17,12,5,0
235,64,27,15,1,0
235,63,25,16,0,0
236,30,6,3,44,1
236,35,3,1,44,1
236,57,1,6,44,1
236,55,22,7,44,0
236,71,3,2,44,0
236,77,22,5,44,0
236,63,25,13,44,0
236,79,25,17,44,0
236,73,29,18,43,0
236,83,18,19,43,0
236,14,1,4,37,0
236,84,17,8,34,0
236,56,6,9,29,0
236,22,17,10,29,0
236,64,27,15,22,0
236,50,29,16,11,0
236,49,15,11,0,0
236,65,15,12,0,0
236,44,27,14,0,0
236,86,18,0,0,0
237,30,6,3,53,1
237,55,22,6,53,1
237,57,1,4,53,1
237,84,17,9,53,0
237,22,17,10,53,0
237,64,27,14,52,0
237,35,3,2,52,0
237,50,29,15,52,0
237,65,15,12,51,0
237,79,25,16,51,0
237,73,29,19,36,0
237,56,6,7,23,0
237,83,18,18,12,0
237,63,25,17,9,0
237,49,15,13,7,0
237,71,3,1,5,0
237,86,18,20,5,0
237,77,22,8,4,0
237,44,27,11,2,0
237,14,1,5,1,0
238,35,3,2,70,1
238,71,3,1,70,1
238,30,6,4,70,1
238,55,22,3,70,0
238,56,6,6,70,0
238,77,22,5,70,0
238,49,15,11,69,0
238,65,15,12,69,0
238,84,17,10,69,0
238,44,27,15,69,0
238,63,25,13,69,0
238,79,25,14,68,0
238,14,1,8,68,0
238,73,29,17,67,0
238,86,18,20,65,0
238,83,18,19,65,0
238,57,1,7,52,0
238,50,29,16,47,0
238,64,27,18,46,0
238,22,17,9,41,0
239,71,3,2,52,1
239,30,6,3,52,1
239,57,1,5,52,1
239,77,22,4,52,0
239,84,17,10,52,0
239,49,15,7,52,0
239,44,27,12,52,0
239,14,1,8,52,0
239,22,17,11,52,0
239,65,15,13,52,0
239,50,29,17,51,0
239,83,18,18,50,0
239,73,29,19,50,0
239,56,6,6,39,0
239,79,25,14,37,0
239,35,3,1,36,0
239,63,25,15,20,0
239,64,27,16,13,0
239,55,22,9,0,0
239,86,18,20,0,0
240,30,22,2,71,1
240,14,3,3,71,1
240,77,6,5,70,1
240,57,1,7,70,0
240,55,6,6,70,0
240,87,1,9,70,0
240,63,25,12,69,0
240,88,27,15,69,0
240,85,30,22,65,0
240,64,28,25,64,0
240,81,29,13,62,0
240,89,29,21,48,0
240,69,18,18,47,0
240,90,28,23,47,0
240,91,15,19,41,0
240,71,3,1,30,0
240,65,22,4,30,0
240,92,30,20,23,0
240,22,17,16,16,0
240,50,31,24,16,0
240,79,25,11,15,0
240,56,17,8,15,0
240,93,31,26,12,0
240,49,15,14,10,0
240,44,27,10,0,0
240,94,18,17,0,0
241,71,3,2,72,1
241,55,6,6,72,1
241,30,22,3,72,1
241,65,22,11,71,0
241,49,15,9,70,0
241,77,6,8,70,0
241,44,27,18,70,0
241,79,25,15,69,0
241,93,31,20,68,0
241,64,28,25,63,0
241,90,28,24,63,0
241,63,25,7,48,0
241,88,27,19,47,0
241,94,18,16,44,0
241,81,29,12,43,0
241,89,29,26,40,0
241,22,17,10,33,0
241,50,31,14,23,0
241,14,3,1,16,0
241,87,1,17,9,0
241,56,17,4,6,0
241,85,30,22,1,0
241,57,1,5,0,0
241,92,30,23,0,0
241,91,15,21,0,0
241,69,18,13,0,0
242,71,3,4,63,1
242,55,6,5,63,1
242,77,6,2,63,1
242,14,3,3,63,0
242,57,1,6,62,0
242,49,15,14,62,0
242,65,22,8,61,0
242,56,17,7,61,0
242,44,27,12,61,0
242,95,1,9,61,0
242,88,27,16,60,0
242,94,18,18,59,0
242,81,29,11,59,0
242,69,18,20,59,0
242,64,28,26,56,0
242,90,28,25,56,0
242,91,15,21,43,0
242,92,30,22,36,0
242,93,31,23,35,0
242,22,17,10,31,0
242,79,25,15,23,0
242,63,25,13,19,0
242,85,30,24,15,0
242,50,31,17,14,0
242,89,29,19,12,0
242,30,22,1,10,0
243,30,22,1,65,1
243,65,22,7,65,1
243,77,6,3,65,1
243,71,3,5,65,0
243,56,17,6,64,0
243,44,27,15,64,0
243,22,17,8,64,0
243,49,15,12,64,0
243,84,27,11,64,0
243,63,25,13,64,0
243,81,29,14,63,0
243,50,31,16,63,0
243,91,15,20,63,0
243,94,18,19,62,0
243,93,31,22,61,0
243,79,25,17,56,0
243,14,3,4,54,0
243,57,1,9,53,0
243,89,29,18,43,0
243,92,30,24,43,0
243,90,28,25,39,0
243,55,6,2,25,0
243,69,18,21,21,0
243,95,1,10,18,0
243,64,28,26,17,0
243,85,30,23,0,0
244,30,22,2,78,1
244,71,3,1,78,1
244,77,6,4,78,1
244,65,22,7,77,0
244,87,1,10,77,0
244,49,15,14,76,0
244,94,18,18,76,0
244,96,15,19,74,0
244,81,29,13,74,0
244,64,28,22,72,0
244,69,18,16,68,0
244,44,27,12,65,0
244,63,25,17,63,0
244,22,17,11,60,0
244,92,30,21,42,0
244,55,6,5,41,0
244,84,27,8,40,0
244,89,29,26,27,0
244,79,25,15,26,0
244,85,30,25,23,0
244,56,17,9,22,0
244,14,3,3,16,0
244,90,28,24,9,0
244,57,1,6,8,0
244,50,31,23,0,0
244,93,31,20,0,0
245,55,6,5,68,1
245,22,17,9,68,1
245,56,17,8,68,1
245,44,27,11,68,0
245,30,22,1,68,0
245,81,29,13,67,0
245,63,25,15,67,0
245,69,18,19,67,0
245,89,29,22,66,0
245,84,27,14,61,0
245,77,6,4,61,0
245,94,18,17,60,0
245,90,28,23,54,0
245,71,3,2,50,0
245,87,1,10,47,0
245,79,25,16,42,0
245,92,30,20,36,0
245,49,15,12,26,0
245,64,28,24,26,0
245,96,15,18,19,0
245,85,30,21,5,0
245,14,3,3,1,0
245,65,22,6,0,0
245,57,1,7,0,0
246,30,22,2,72,1
246,71,3,1,72,1
246,14,3,3,72,1
246,84,27,9,72,0
246,55,6,4,72,0
246,22,17,5,71,0
246,57,1,8,71,0
246,44,27,6,71,0
246,56,17,11,71,0
246,49,15,12,71,0
246,87,1,13,70,0
246,77,6,7,70,0
246,69,18,17,69,0
246,81,29,16,69,0
246,63,25,14,69,0
246,90,28,24,66,0
246,85,30,21,62,0
246,96,15,15,48,0
246,92,30,22,24,0
246,94,18,20,23,0
246,65,22,10,2,0
246,89,29,18,0,0
246,79,25,19,0,0
246,64,28,23,0,0
247,65,22,5,61,1
247,55,6,6,61,1
247,14,3,3,61,1
247,44,27,13,61,0
247,87,1,10,61,0
247,49,15,12,60,0
247,94,18,15,60,0
247,63,25,23,60,0
247,96,15,16,60,0
247,69,18,18,60,0
247,22,17,9,59,0
247,92,30,21,58,0
247,90,28,22,48,0
247,30,22,2,45,0
247,71,3,1,45,0
247,97,29,17,28,0
247,79,25,14,22,0
247,85,30,24,21,0
247,57,1,8,20,0
247,77,6,4,20,0
247,84,27,11,16,0
247,89,29,19,16,0
247,64,28,20,13,0
247,56,17,7,2,0
248,30,22,2,45,1
248,14,3,3,45,1
248,77,6,4,45,1
248,65,22,9,45,0
248,96,15,14,44,0
248,88,27,18,44,0
248,79,25,17,44,0
248,85,30,23,42,0
248,56,17,6,41,0
248,57,1,7,33,0
248,49,15,11,32,0
248,69,18,16,28,0
248,86,30,24,27,0
248,90,28,22,27,0
248,22,17,5,20,0
248,87,1,8,17,0
248,44,27,12,13,0
248,55,6,10,12,0
248,94,18,20,11,0
248,89,29,19,9,0
248,64,28,21,8,0
248,71,3,1,1,0
248,63,25,13,0,0
248,97,29,15,0,0
249,71,3,1,77,1
249,14,3,2,77,1
249,77,6,4,76,1
249,65,22,9,76,0
249,49,15,11,76,0
249,44,27,10,76,0
249,22,17,14,76,0
249,69,18,12,75,0
249,83,18,15,74,0
249,96,15,19,74,0
249,30,22,3,73,0
249,85,30,22,73,0
249,56,17,7,70,0
249,84,27,8,67,0
249,63,25,16,58,0
249,87,1,13,54,0
249,79,25,17,46,0
249,97,29,20,45,0
249,55,6,6,42,0
249,64,28,23,32,0
249,89,29,18,13,0
249,90,28,21,8,0
249,86,30,24,5,0
249,57,1,5,3,0
250,30,22,16,44,1
250,71,3,8,44,1
250,84,27,13,44,1
250,49,15,10,44,0
250,87,1,6,44,0
250,22,17,12,44,0
250,65,22,4,44,0
250,63,25,11,44,0
250,44,27,9,44,0
250,83,18,17,44,0
250,96,15,14,43,0
250,89,29,18,43,0
250,64,28,24,42,0
250,90,28,22,42,0
250,79,25,15,28,0
250,86,30,23,27,0
250,69,18,19,23,0
250,77,6,1,22,0
250,56,17,7,21,0
250,97,29,20,20,0
250,85,30,21,18,0
250,14,3,5,13,0
250,55,6,2,4,0
250,57,1,3,1,0
251,65,22,8,53,1
251,57,1,7,53,1
251,49,15,10,53,1
251,87,1,9,53,0
251,63,25,16,52,0
251,96,15,14,52,0
251,97,29,15,52,0
251,89,29,20,52,0
251,64,28,23,50,0
251,79,25,17,47,0
251,55,6,5,45,0
251,22,17,6,43,0
251,56,17,12,40,0
251,77,6,3,32,0
251,69,18,18,26,0
251,30,22,2,23,0
251,71,3,4,23,0
251,44,27,13,20,0
251,14,3,1,13,0
251,84,27,11,10,0
251,86,30,24,6,0
251,83,18,19,0,0
251,85,30,21,0,0
251,90,28,22,0,0
252,14,3,1,71,1
252,30,22,3,71,1
252,71,3,2,71,1
252,77,6,4,71,0
252,55,6,7,71,0
252,49,15,5,70,0
252,65,22,6,70,0
252,84,27,9,70,0
252,87,1,12,70,0
252,56,17,10,70,0
252,22,17,8,70,0
252,96,15,14,70,0
252,63,25,15,69,0
252,69,18,18,68,0
252,89,29,19,68,0
252,64,28,22,66,0
252,90,28,23,64,0
252,85,30,21,53,0
252,57,1,13,44,0
252,98,30,24,14,0
252,44,27,11,10,0
252,83,18,17,7,0
252,79,25,16,0,0
252,97,29,20,0,0
253,30,22,3,67,1
253,55,6,6,67,1
253,14,3,1,67,1
253,22,17,11,66,0
253,65,22,7,66,0
253,56,17,5,66,0
253,84,27,12,66,0
253,57,1,9,65,0
253,83,18,16,64,0
253,63,25,15,64,0
253,69,18,18,64,0
253,97,29,17,64,0
253,64,28,22,62,0
253,99,25,19,61,0
253,98,30,24,60,0
253,71,3,2,58,0
253,85,30,20,45,0
253,96,15,13,44,0
253,77,6,4,40,0
253,90,28,23,22,0
253,49,15,8,17,0
253,44,27,14,14,0
253,87,1,10,14,0
253,89,29,21,0,0
254,30,22,3,83,1
254,14,3,1,83,1
254,71,3,2,83,1
254,77,6,5,82,0
254,55,6,4,82,0
254,65,22,7,82,0
254,49,15,8,82,0
254,44,27,9,81,0
254,87,1,10,81,0
254,76,1,12,81,0
254,56,17,6,81,0
254,63,25,18,80,0
254,83,18,14,80,0
254,79,25,17,80,0
254,69,18,16,80,0
254,90,28,22,78,0
254,64,28,21,77,0
254,22,17,11,67,0
254,81,29,19,63,0
254,89,29,20,38,0
254,85,30,23,14,0
254,88,27,13,10,0
254,96,15,15,7,0
254,92,30,24,2,0
255,30,22,1,53,1
255,57,1,3,53,1
255,65,22,9,53,1
255,56,17,7,53,0
255,44,27,11,52,0
255,63,25,12,52,0
255,87,1,23,52,0
255,49,15,8,52,0
255,69,18,17,51,0
255,91,15,15,51,0
255,83,18,16,51,0
255,89,29,18,51,0
255,71,3,4,40,0
255,14,3,6,39,0
255,64,28,20,32,0
255,55,6,2,24,0
255,85,30,19,23,0
255,77,6,5,16,0
255,22,17,10,15,0
255,79,25,13,12,0
255,92,30,22,6,0
255,90,28,21,1,0
255,81,29,14,0,0
255,88,27,0,0,0
256,71,3,1,81,1
256,44,27,12,79,1
256,81,29,13,79,1
256,87,1,10,79,0
256,63,25,14,78,0
256,83,18,17,78,0
256,64,28,21,77,0
256,92,30,23,76,0
256,79,25,16,70,0
256,65,22,8,69,0
256,56,17,9,62,0
256,49,15,6,39,0
256,77,6,4,34,0
256,84,27,11,29,0
256,30,22,3,25,0
256,55,6,5,23,0
256,90,28,20,21,0
256,22,17,7,20,0
256,14,3,2,19,0
256,89,29,19,15,0
256,91,15,18,8,0
256,85,30,22,2,0
256,69,18,15,0,0
256,57,1,24,0,0
257,30,22,2,71,1
257,71,3,4,70,1
257,55,6,3,70,1
257,22,17,14,70,0
257,79,25,10,69,0
257,91,15,7,69,0
257,65,32,21,69,0
257,94,18,15,69,0
257,100,33,13,68,0
257,83,32,24,68,0
257,44,27,19,68,0
257,101,31,26,67,0
257,102,3,1,55,0
257,84,1,18,34,0
257,56,17,16,34,0
257,50,22,9,34,0
257,103,27,20,33,0
257,87,25,12,21,0
257,104,29,11,21,0
257,49,15,5,15,0
257,57,1,8,13,0
257,105,18,22,7,0
257,81,29,6,5,0
257,77,6,17,5,0
257,106,33,23,2,0
257,92,30,25,1,0
257,107,31,27,0,0
257,108,30,28,0,0
258,30,22,2,83,1
258,77,6,5,83,1
258,22,17,8,82,1
258,104,29,9,82,0
258,49,15,11,82,0
258,100,33,16,80,0
258,65,32,23,80,0
258,83,32,24,79,0
258,44,27,22,78,0
258,103,27,18,78,0
258,107,31,26,78,0
258,81,29,13,69,0
258,91,15,19,69,0
258,105,18,15,69,0
258,84,1,6,67,0
258,94,18,17,63,0
258,50,22,10,54,0
258,71,3,3,49,0
258,88,17,20,44,0
258,79,25,14,42,0
258,57,1,4,19,0
258,106,33,21,14,0
258,101,31,25,2,0
258,102,3,1,0,0
258,78,6,7,0,0
258,87,25,12,0,0
258,92,30,0,0,0
258,108,30,0,0,0
259,30,22,2,58,1
259,78,6,6,58,1
259,57,1,8,58,1
259,91,15,10,58,0
259,79,25,9,57,0
259,71,3,4,57,0
259,49,15,7,57,0
259,84,1,13,57,0
259,87,25,12,56,0
259,65,32,20,56,0
259,44,27,19,56,0
259,103,27,17,55,0
259,104,29,16,54,0
259,110,17,21,49,0
259,105,18,15,44,0
259,81,29,11,40,0
259,94,18,14,37,0
259,101,31,24,27,0
259,92,30,25,23,0
259,106,33,23,17,0
259,77,6,3,16,0
259,102,3,1,5,0
259,100,33,18,5,0
259,109,22,5,0,0
259,83,32,22,0,0
259,107,31,0,0,0
259,22,17,0,0,0
259,108,30,0,0,0
260,30,22,1,78,1
260,84,1,8,78,1
260,77,6,3,78,1
260,110,17,14,77,0
260,55,6,5,77,0
260,105,18,12,77,0
260,109,22,17,77,0
260,106,33,18,76,0
260,44,27,20,76,0
260,100,33,13,75,0
260,83,32,19,73,0
260,65,32,16,68,0
260,108,30,24,53,0
260,92,30,23,49,0
260,104,29,6,47,0
260,101,31,22,45,0
260,87,25,10,40,0
260,79,25,11,38,0
260,103,27,21,34,0
260,22,17,15,27,0
260,57,1,2,0,0
260,71,3,4,0,0
260,81,29,7,0,0
260,94,18,9,0,0
260,49,15,0,0,0
260,91,15,0,0,0
261,71,3,2,65,1
261,30,22,1,65,1
261,87,25,11,65,1
261,55,6,6,64,0
261,94,18,18,64,0
261,56,17,13,64,0
261,44,27,19,63,0
261,103,27,20,62,0
261,70,32,23,62,0
261,101,31,24,61,0
261,84,1,8,59,0
261,109,22,4,53,0
261,57,1,3,48,0
261,65,32,22,41,0
261,22,17,5,39,0
261,104,29,21,35,0
261,14,3,9,32,0
261,92,30,25,32,0
261,77,6,7,27,0
261,81,29,15,24,0
261,49,15,12,21,0
261,100,33,16,19,0
261,79,25,10,16,0
261,105,18,14,4,0
261,108,30,26,2,0
261,106,33,17,0,0
261,85,31,0,0,0
262,30,22,1,69,1
262,71,3,4,69,1
262,55,6,2,69,1
262,77,6,3,69,0
262,14,3,5,68,0
262,109,22,20,68,0
262,22,17,6,68,0
262,65,32,17,68,0
262,94,18,15,68,0
262,87,25,13,67,0
262,105,18,18,67,0
262,44,27,19,67,0
262,103,27,24,66,0
262,101,31,25,65,0
262,70,32,23,62,0
262,104,29,16,68,0
262,57,1,7,61,0
262,106,33,22,57,0
262,81,29,11,50,0
262,92,30,26,47,0
262,100,33,21,45,0
262,79,25,9,44,0
262,56,17,8,40,0
262,110,15,14,24,0
262,49,15,10,5,0
262,84,1,12,3,0
262,108,30,0,0,0
263,30,22,3,72,1
263,71,3,1,72,1
263,77,6,5,72,1
263,49,15,10,71,0
263,94,18,16,70,0
263,110,15,11,70,0
263,65,32,19,70,0
263,104,29,18,70,0
263,111,31,26,68,0
263,87,25,17,67,0
263,100,33,20,66,0
263,79,25,14,53,0
263,57,1,9,48,0
263,95,3,2,45,0
263,55,6,4,41,0
263,22,17,7,41,0
263,103,27,15,40,0
263,106,33,25,36,0
263,84,1,12,29,0
263,81,29,22,28,0
263,44,27,13,28,0
263,101,31,24,28,0
263,50,22,8,25,0
263,56,17,6,24,0
263,105,18,21,21,0
263,70,32,23,20,0
263,108,30,0,0,0
263,92,30,0,0,0
264,71,3,1,60,1
264,55,6,4,60,1
264,57,1,5,60,1
264,22,17,6,60,0
264,14,3,7,59,0
264,79,25,8,59,0
264,49,15,13,59,0
264,50,22,10,59,0
264,104,29,20,58,0
264,94,18,14,58,0
264,65,32,21,58,0
264,44,27,15,58,0
264,103,27,23,58,0
264,106,33,24,58,0
264,101,31,25,57,0
264,111,31,26,57,0
264,30,22,2,60,0
264,105,18,17,48,0
264,77,6,3,32,0
264,87,25,11,20,0
264,100,33,22,12,0
264,110,15,18,11,0
264,81,29,16,5,0
264,70,32,19,4,0
264,84,1,9,0,0
264,56,17,12,0,0
264,92,30,0,0,0
264,108,30,0,0,0
265,77,6,1,45,1
265,44,27,12,45,1
265,103,27,14,45,1
265,104,29,17,45,0
265,81,29,16,45,0
265,100,33,22,45,0
265,106,33,24,44,0
265,71,3,3,44,0
265,111,31,26,39,0
265,101,31,25,37,0
265,30,22,4,20,0
265,84,1,13,19,0
265,14,3,6,17,0
265,50,22,19,15,0
265,79,25,5,6,0
265,55,6,2,1,0
265,87,25,7,0,0
265,57,1,8,0,0
265,49,15,9,0,0
265,56,17,10,0,0
265,22,17,11,0,0
265,65,32,15,0,0
265,110,15,18,0,0
265,94,18,20,0,0
265,70,32,21,0,0
265,105,18,23,0,0
265,92,30,0,0,0
265,108,30,0,0,0
266,30,22,1,77,1
266,71,3,2,77,1
266,50,22,12,77,1
266,84,1,6,76,0
266,87,25,11,76,0
266,44,27,9,76,0
266,105,18,20,75,0
266,100,33,21,75,0
266,106,33,25,75,0
266,103,27,18,75,0
266,101,31,23,74,0
266,77,6,4,72,0
266,70,32,22,72,0
266,104,29,16,69,0
266,14,3,3,59,0
266,55,6,13,58,0
266,94,18,15,58,0
266,49,15,8,39,0
266,65,32,24,34,0
266,110,15,17,30,0
266,81,29,19,30,0
266,112,1,14,21,0
266,111,31,26,9,0
266,79,25,5,0,0
266,56,17,7,0,0
266,22,17,10,0,0
266,92,30,0,0,0
266,108,30,0,0,0
267,71,3,3,44,1
267,57,1,8,44,1
267,50,22,6,44,1
267,14,3,7,44,0
267,87,25,12,43,0
267,81,29,14,43,0
267,44,27,17,43,0
267,94,18,10,43,0
267,105,18,18,43,0
267,103,27,16,42,0
267,111,31,25,42,0
267,65,32,20,41,0
267,56,17,4,40,0
267,30,22,2,44,0
267,104,29,24,33,0
267,101,31,21,29,0
267,110,15,15,27,0
267,84,1,13,24,0
267,22,17,1,19,0
267,79,25,23,18,0
267,113,32,26,15,0
267,77,6,11,11,0
267,112,33,19,11,0
267,49,15,9,10,0
267,100,33,22,3,0
267,55,6,5,2,0
267,92,30,0,0,0
267,108,30,0,0,0
268,71,3,3,53,1
268,77,6,2,53,1
268,57,1,7,53,1
268,22,17,16,53,0
268,84,1,15,53,0
268,14,3,5,52,0
268,103,27,12,52,0
268,100,33,24,52,0
268,109,22,20,52,0
268,44,27,6,51,0
268,101,31,26,46,0
268,79,25,14,45,0
268,104,29,19,43,0
268,56,17,9,41,0
268,87,25,21,39,0
268,94,18,18,30,0
268,105,18,22,28,0
268,49,15,11,22,0
268,110,15,8,20,0
268,111,31,25,20,0
268,114,33,23,18,0
268,55,6,1,14,0
268,65,32,4,13,0
268,50,22,10,0,0
268,70,32,13,0,0
268,81,29,17,0,0
268,92,30,0,0,0
268,108,30,0,0,0
269,71,3,2,71,1
269,14,3,3,71,1
269,57,1,4,71,1
269,22,17,8,71,0
269,50,22,10,71,0
269,84,1,7,71,0
269,56,17,13,70,0
269,104,29,11,70,0
269,81,29,16,70,0
269,103,27,21,70,0
269,65,32,20,70,0
269,94,18,18,69,0
269,105,18,19,69,0
269,114,33,23,69,0
269,111,31,26,67,0
269,113,32,25,67,0
269,44,27,15,70,0
269,87,25,12,61,0
